machine_id,RUL,RUL_std,status,temperature,air_temperature,torque,tool_wear,speed,voltage,current,power_kw,vibration,efficiency,health_index,failure_probability,time_to_failure_hours,fault_component,fault_confidence,fault_severity,feedback_override
M1,64.09640502929688,0.262316165110733,WARNING,335.4219220632532,312.06676987955086,73.20483035770803,131.40132001056816,1939.2755681817496,386.0,38.59,22.7,8.277,71.18,16.82,0.8318,2.14,lubrication,0.9752,WARNING,0
M1,80.0229008992513,0.1534726595708674,HEALTHY,344.5110128012052,338.4752595650751,58.16737100934756,66.5182952143717,2212.2691761363553,426.05,28.98,18.82,10.342,77.83,36.19,0.6381,2.67,stator,0.6737,LOW,0
M1,79.46978378295898,0.22127087071057575,HEALTHY,344.2977574359943,338.5966113472857,59.09041956580224,61.6767625301929,2286.251183712129,426.23,30.41,19.76,10.573,77.83,35.86,0.6414,2.65,rotor,0.4597,LOW,0
M1,63.47821528116862,0.21582089049556535,WARNING,342.4093444088859,326.5423343143666,70.47859681288509,86.4741376056763,2181.936553030288,386.16,38.25,22.51,7.766,77.75,16.59,0.8341,2.12,rotor,0.973,WARNING,0
M1,78.90039825439453,0.3171247799901757,HEALTHY,344.2977574359943,338.5966113472857,58.292429200867225,49.07462447161787,2389.086174242455,426.38,31.05,20.18,10.655,78.56,35.48,0.6452,2.63,rotor,0.5114,LOW,0
M1,78.24967193603516,0.2300664962042351,HEALTHY,343.8433028990967,338.863585268149,58.68739589817374,46.7128292949874,2463.068181818229,426.46,32.19,20.92,10.714,78.64,35.29,0.6471,2.61,rotor,0.5913,LOW,0
M1,62.56720186869303,0.3652189345229303,WARNING,348.91583913780164,329.99553766078037,82.12950135307646,55.55555555555515,2030.2734374999516,386.24,41.22,24.27,8.079,78.21,16.0,0.84,2.09,stator,0.9837,WARNING,0
M1,77.97311325073242,0.20641978370285427,HEALTHY,343.8433028990967,338.863585268149,59.580318391685296,43.46941519474582,2528.17234848491,423.95,33.64,21.74,10.701,78.87,35.19,0.6481,2.6,rotor,0.6983,LOW,0
M1,77.77789535522462,0.2668176290067947,HEALTHY,344.07126553087386,339.2214665767385,59.208121393114865,42.679201577596054,2499.319365530358,427.71,32.63,21.27,10.52,79.17,35.03,0.6497,2.59,rotor,0.5718,LOW,0
M1,62.56720199584961,0.26432628006294645,WARNING,328.91542733433744,315.6768789513843,62.77350591212652,73.91327936292252,1939.2755681817496,385.84,29.66,17.44,7.886,79.44,16.12,0.8388,2.09,lubrication,0.9795,WARNING,0
M1,77.25731455485025,0.25670657408996334,HEALTHY,344.07126553087386,339.2214665767385,60.11137782682203,32.13515719353795,2504.4981060606624,430.7,32.69,21.46,10.532,79.86,34.81,0.6519,2.58,rotor,0.4962,LOW,0
M1,77.76162719726562,0.3412437602162497,HEALTHY,344.86104574548233,338.60789493405264,60.216468744065445,27.700525551025816,2456.409801136409,433.59,31.86,21.05,10.668,79.97,34.94,0.6506,2.59,stator,0.5624,LOW,0
M1,62.53466567993164,0.2434794935857567,WARNING,352.28968608810294,324.1355239671898,73.66390251453304,99.03499584843009,2090.9386837120865,386.0,41.57,24.46,8.132,71.69,16.13,0.8387,2.08,stator,0.9809,WARNING,0
M1,77.2735824584961,0.262316165110733,HEALTHY,344.86104574548233,338.60789493405264,59.59660748385803,47.6180366847821,2407.5816761363985,431.89,31.43,20.69,10.444,78.95,34.81,0.6519,2.58,rotor,0.4836,LOW,0
M1,77.1597058614095,0.23063976138435888,HEALTHY,345.00223550451847,338.964498855461,59.959171148347814,49.900220788043,2455.6699810606515,434.52,32.1,21.26,10.411,78.84,34.8,0.652,2.57,rotor,0.5274,LOW,0
M1,65.75575612386068,0.3318047242903402,WARNING,333.73499858810254,314.7699340527577,65.08357942466554,95.65299950936,1999.9408143938842,385.84,32.84,19.32,7.212,76.7,17.49,0.8251,2.19,lubrication,0.9856,WARNING,0
M1,77.37119140625,0.3269859281450817,HEALTHY,345.00223550451847,338.964498855461,59.9330735705657,39.76012888737862,2517.814867424301,434.88,32.6,21.61,10.425,79.5,34.78,0.6522,2.58,rotor,0.5398,LOW,0
M1,77.59894561767578,0.33339802731713336,HEALTHY,344.86398719879554,338.7128535807716,60.5564378613479,41.80347977053082,2533.351089015214,433.89,33.35,22.05,10.559,79.18,34.87,0.6513,2.59,rotor,0.5825,LOW,0
M1,65.49546661376954,0.19521789550781246,WARNING,337.10884553840384,320.2812210458905,60.06163479266014,147.82478959088238,1939.2755681817496,386.24,30.43,17.92,7.248,74.0,17.54,0.8246,2.18,lubrication,0.9821,WARNING,0
M1,78.13579483032227,0.14641342163085935,HEALTHY,344.86398719879554,338.7128535807716,59.43319110754451,48.78566576086907,2522.253787878848,435.25,32.55,21.6,10.339,79.01,35.34,0.6466,2.6,rotor,0.5799,LOW,0
M1,78.6238395690918,0.2628201351528832,HEALTHY,344.3404085090365,339.4105198795508,58.72838135589866,54.52650871829668,2492.6609848485386,435.49,31.89,21.17,10.272,78.72,35.42,0.6458,2.62,rotor,0.5602,LOW,0
M1,65.49546661376954,0.26432628006294645,WARNING,319.75868317018063,307.5322582842816,77.72444040528991,83.09214126660622,2090.9386837120865,385.44,39.62,23.27,7.689,79.48,17.45,0.8255,2.18,rotor,0.9683,WARNING,0
M1,78.7214485168457,0.22365019579363263,HEALTHY,344.3404085090365,339.4105198795508,58.35390738745462,58.725255698973065,2537.7900094697607,433.07,32.62,21.53,10.382,78.29,35.51,0.6449,2.62,rotor,0.6297,LOW,0
M1,78.90039825439453,0.262316165110733,HEALTHY,344.7551534262052,339.1399266950075,58.658846198989266,62.3490338164248,2440.133759469739,434.35,31.52,20.87,10.369,78.07,35.55,0.6445,2.63,rotor,0.5024,LOW,0
M1,68.01702346801758,0.29507765918740025,WARNING,332.2892742846387,329.80371668574224,70.8373071437426,112.56003264643749,1999.9408143938842,385.6,34.78,20.44,7.317,78.88,18.56,0.8144,2.27,lubrication,0.975,WARNING,0
M1,79.24202957153321,0.29507765918740025,HEALTHY,344.7551534262052,339.1399266950075,59.42425837957882,60.48554498792236,2470.466382575806,430.88,32.61,21.42,10.498,78.02,35.67,0.6433,2.64,rotor,0.5204,LOW,0
M1,79.20949325561523,0.2567072026282827,HEALTHY,345.0713596573799,338.8286700185305,61.43131974739934,56.08334748641264,2318.063446969712,429.92,31.62,20.72,10.557,78.23,35.7,0.643,2.64,stator,0.5341,LOW,0
M1,66.71557108561198,0.3125004343892429,WARNING,342.1681452371991,324.03099111619787,69.89026282785068,100.48273796044701,2060.606060606019,385.84,36.42,21.42,7.336,76.53,17.95,0.8205,2.22,lubrication,0.9825,WARNING,0
M1,79.68126983642578,0.24991618466461538,HEALTHY,345.0713596573799,338.8286700185305,61.773565834555406,54.31716108091746,2390.5658143939704,429.36,32.85,21.5,10.679,78.18,35.92,0.6408,2.66,rotor,0.4979,LOW,0
M1,80.67362009684244,0.25670657408996334,HEALTHY,345.0492987575305,338.97365346359265,61.26825367414331,53.86013454861068,2379.468513257604,429.44,32.41,21.21,10.67,78.22,36.36,0.6364,2.69,stator,0.4664,LOW,0
M1,66.16245574951172,0.4307191334976792,WARNING,319.75868317018063,307.0264129605406,68.08234874820644,99.51561084692042,1999.9408143938842,385.6,33.61,19.75,7.491,78.46,17.56,0.8244,2.21,lubrication,0.9862,WARNING,0
M1,81.04778747558593,0.21582150392074032,HEALTHY,345.0492987575305,338.97365346359265,60.87346212836554,59.13805385718563,2351.3553503788103,433.07,31.66,20.9,10.614,77.95,36.58,0.6342,2.7,stator,0.5147,LOW,0
M1,81.89373168945312,0.1952178955078125,HEALTHY,344.7169145331329,339.60234085458893,59.36978625414098,56.88240677838125,2394.264914772759,431.96,31.36,20.65,10.421,78.36,36.99,0.6301,2.73,rotor,0.4999,LOW,0
M1,60.598758697509766,0.22127087071057575,WARNING,337.83097232680745,326.2459804883365,67.7810881187753,86.4741376056763,1999.9408143938842,385.76,32.94,19.37,7.569,79.67,15.28,0.8472,2.02,lubrication,0.9828,WARNING,0
M1,82.36550827026367,0.27270402033954166,HEALTHY,344.7169145331329,339.60234085458893,57.973127963975976,65.04991319444416,2392.785274621244,434.45,30.7,20.33,10.526,77.67,37.11,0.6289,2.75,rotor,0.4738,LOW,0
M1,82.83728485107422,0.37663508648406374,HEALTHY,345.3934487951811,339.97065415849124,58.013938270172176,53.868980223429524,2357.273910984872,431.94,30.24,19.91,10.687,78.2,37.2,0.628,2.76,stator,0.5695,LOW,0
M1,60.24085934956869,0.2727036941626167,WARNING,314.4581842996986,320.1766881948986,67.86708751938617,119.32402532457768,1969.608191287817,385.68,32.65,19.19,6.7,79.27,15.05,0.8495,2.01,lubrication,0.9863,WARNING,0
M1,83.3253293355306,0.24991555560128462,HEALTHY,345.3934487951811,339.97065415849124,57.1546448701785,50.106619867149284,2378.728693181846,425.9,30.35,19.7,10.625,78.54,37.58,0.6242,2.78,stator,0.4924,LOW,0
M1,83.50427831013998,0.19317135969517682,HEALTHY,345.21549086972925,340.4062431872683,58.044589787701504,43.038925686895574,2373.5499526515423,428.27,30.29,19.77,10.393,79.32,37.72,0.6228,2.78,stator,0.513,LOW,0
M1,56.613068389892575,0.3086653886029403,WARNING,322.4089326054216,304.2706630150425,71.72690175820813,110.145163420894,1969.608191287817,385.84,36.46,21.44,7.991,74.99,13.36,0.8664,1.89,lubrication,0.9831,WARNING,0
M1,83.65068995157877,0.3237289587182921,HEALTHY,345.21549086972925,340.4062431872683,57.72756552068387,47.41753472222171,2309.1856060606187,430.86,29.12,19.12,10.155,79.35,37.63,0.6237,2.79,stator,0.6223,LOW,0
M1,83.94351374308268,0.3564150457056233,HEALTHY,344.63602456701847,339.81566451384333,57.96384493295282,45.37713239734246,2333.599668560624,428.23,29.61,19.32,10.019,79.68,37.73,0.6227,2.8,stator,0.6342,LOW,0
M1,53.457052612304686,0.27415587099218675,WARNING,331.08474915286155,306.0496375626771,55.16877683733541,88.88900683121982,2030.2734374999516,386.08,28.82,16.96,6.95,75.18,11.97,0.8803,1.78,lubrication,0.9851,WARNING,0
M1,84.87079696655273,0.14641342163085935,HEALTHY,344.63602456701847,339.81566451384333,57.158147900753285,51.92882887983047,2292.909564393949,425.61,28.98,18.8,9.941,79.35,38.4,0.616,2.83,stator,0.6042,LOW,0
M1,84.91960144042969,0.0,HEALTHY,343.9624317582835,339.1582359112709,55.42730049375422,46.061197916666146,2235.943418560603,426.26,27.29,17.73,10.069,79.56,38.6,0.614,2.83,stator,0.4586,LOW,0
M1,50.18716049194336,0.31080272140562143,WARNING,329.3978256777109,306.6602286352736,56.97669091697965,138.16531268870835,1908.9429450756825,385.76,29.31,17.23,7.636,71.84,10.44,0.8956,1.67,lubrication,0.9866,WARNING,0
M1,84.9033332824707,0.08760671171762775,HEALTHY,343.9624317582835,339.1582359112709,56.25384055787368,42.876754981883494,2305.4865056818303,425.99,28.43,18.46,9.935,79.96,38.49,0.6151,2.83,stator,0.6061,LOW,0
M1,84.74065170288085,0.2668176290067947,HEALTHY,343.4638554216871,339.65982327774134,55.038639251482316,35.92700313254766,2282.5520833333403,424.5,27.51,17.8,10.005,80.33,38.2,0.618,2.82,stator,0.64,LOW,0
M1,50.15462417602539,0.2418435546104984,WARNING,321.2044074736445,307.7936968606932,60.44906997423087,104.83186141304368,1939.2755681817496,386.08,29.18,17.17,7.59,77.71,10.51,0.8949,1.67,lubrication,0.9867,WARNING,0
M1,84.41528854370117,0.3447160868844556,HEALTHY,343.4638554216871,339.65982327774134,54.4003870807573,39.20579993206461,2305.4865056818303,425.21,27.5,17.82,10.011,80.1,37.96,0.6204,2.81,stator,0.6557,LOW,0
M1,83.58561808268229,0.21581813007553527,HEALTHY,344.2698136295184,339.1141660535207,55.10134349877089,34.202096542873726,2286.991003787887,425.17,27.54,17.85,10.05,80.38,37.73,0.6227,2.79,stator,0.613,LOW,0
M1,48.85317497253418,0.14641227722167968,WARNING,327.95210137424704,303.34647338947025,61.3673894394096,138.16531268870835,2060.606060606019,385.44,34.23,20.11,7.311,71.57,10.03,0.8997,1.63,lubrication,0.9862,WARNING,0
M1,83.40667037963867,0.14641342163085935,HEALTHY,344.2698136295184,339.1141660535207,55.76989688396775,46.798337484902866,2284.7715435606137,420.96,28.48,18.27,10.166,79.38,37.74,0.6226,2.78,stator,0.451,LOW,0
M1,83.13011169433594,0.2910136565199464,HEALTHY,344.94634789156663,339.61660501144524,55.44796837414542,48.44658155948018,2258.877840909093,418.09,28.16,17.95,10.044,79.44,37.44,0.6256,2.77,stator,0.7688,LOW,0
M1,50.41491470336914,0.3125011095766768,WARNING,315.421510259789,305.14269266405057,57.995372208125836,108.21385775211378,1969.608191287817,385.52,28.14,16.54,7.643,78.62,10.54,0.8946,1.68,lubrication,0.9867,WARNING,0
M1,82.86982116699218,0.40637845556594554,HEALTHY,344.94634789156663,339.61660501144524,54.621603461554685,51.041312839673445,2304.006865530315,422.64,27.94,18.0,9.805,79.59,37.18,0.6282,2.76,stator,0.639,LOW,0
M1,82.67460327148437,0.3473927910889643,HEALTHY,344.58749058734975,339.3594243923042,54.342762227802154,58.518856619866774,2337.298768939413,420.06,28.39,18.18,9.487,79.53,37.16,0.6284,2.76,stator,0.6467,LOW,0
M1,48.674225616455075,0.21582150392074034,WARNING,323.6149284638554,309.74703475855677,56.589255735408926,131.40132001056816,1999.9408143938842,385.44,28.65,16.83,7.027,76.53,9.87,0.9013,1.62,lubrication,0.9867,WARNING,0
M1,82.12148590087891,0.21582150392074034,HEALTHY,344.58749058734975,339.3594243923042,55.53326716864132,61.88905872584508,2319.5430871212275,417.05,29.13,18.52,9.572,79.19,37.07,0.6293,2.74,stator,0.619,LOW,0
M1,82.25163116455079,0.3017293810721663,HEALTHY,344.5639589608437,338.6781512290167,56.70205331991686,78.2624028155192,2312.8847064394076,417.7,30.03,19.12,9.591,78.07,37.03,0.6297,2.74,stator,0.6243,LOW,0
M1,50.18716049194336,0.31080272140562143,WARNING,331.3259483245483,314.787391677567,67.56582688995505,110.145163420894,1969.608191287817,385.76,33.53,19.71,7.092,76.83,10.44,0.8956,1.67,lubrication,0.9868,WARNING,0
M1,82.52818984985352,0.38531845589761177,HEALTHY,344.5639589608437,338.6781512290167,56.97616546239344,70.35731808574856,2262.5769412878817,418.41,29.27,18.67,9.588,78.6,37.05,0.6295,2.75,stator,0.7417,LOW,0
M1,82.39804458618164,0.335376667995626,HEALTHY,343.99919992469916,338.05010253161095,57.59410005578472,71.5603298611109,2267.7556818181856,416.38,29.94,19.0,9.791,78.24,37.05,0.6295,2.75,stator,0.4931,LOW,0
M1,48.93451512654622,0.2158198169981378,WARNING,317.34963290662637,315.32815225092645,47.076250755006114,142.0279240262688,1878.6103219696151,385.92,22.38,13.16,7.636,76.48,9.98,0.9002,1.63,lubrication,0.9869,WARNING,0
M1,82.39804458618164,0.41951665121503856,HEALTHY,343.99919992469916,338.05010253161095,57.2537806354448,73.15844844504812,2258.877840909093,418.36,29.47,18.79,9.634,78.35,36.95,0.6305,2.75,stator,0.4624,LOW,0
M1,83.1626480102539,0.2982002610581768,HEALTHY,344.4360057417172,337.7501294419009,58.16369282724404,72.666039213466,2213.748816287871,421.64,29.11,18.71,9.666,78.34,37.44,0.6256,2.77,stator,0.6895,LOW,0
M1,46.57563692728679,0.2727036638204774,WARNING,327.2285038591868,318.694067473294,59.51638808369556,99.03499584843009,1817.9450757574805,386.24,26.25,15.45,7.386,79.69,8.84,0.9116,1.55,lubrication,0.9853,WARNING,0
M1,83.58561808268229,0.2158181300755353,HEALTHY,344.4360057417172,337.7501294419009,56.23544964735609,57.1241885567629,2279.5928030303094,421.88,28.6,18.39,9.697,79.33,37.73,0.6227,2.79,stator,0.5665,LOW,0
M1,84.25260747273764,0.3670252681639031,HEALTHY,344.6948536332835,338.3607205144974,56.10128357634199,49.58767361111063,2228.5452178030255,421.66,27.73,17.82,9.684,79.85,37.86,0.6214,2.81,stator,0.8302,LOW,0
M1,48.820638529459636,0.23518501106963782,WARNING,319.51748399849384,321.4498174187922,65.7291879595976,123.67020021890141,1908.9429450756825,385.6,31.51,18.52,8.071,77.11,9.91,0.9009,1.63,lubrication,0.986,WARNING,0
M1,83.6344217936198,0.2351823547957936,HEALTHY,344.6948536332835,338.3607205144974,55.81263385698007,38.30354110054285,2232.2443181818144,419.69,27.55,17.63,9.792,80.46,37.73,0.6227,2.79,stator,0.8533,LOW,0
M1,83.69949391682943,0.30216413156518596,HEALTHY,344.8683993787654,338.63493296272065,55.33429503199379,36.09507095410563,2252.959280303031,424.12,27.2,17.59,9.73,80.69,37.68,0.6232,2.79,stator,0.8612,LOW,0
M1,49.76418838500977,0.26681762900679473,WARNING,326.7475762424699,306.9391248364944,69.15847974077903,136.71462201841848,1757.2798295453458,385.6,32.33,19.0,7.832,72.8,10.3,0.897,1.66,lubrication,0.9861,WARNING,0
M1,83.81336924235026,0.2798847205584753,HEALTHY,344.8683993787654,338.63493296272065,54.80936590036293,40.60931366998733,2292.909564393949,426.35,27.28,17.73,9.509,80.69,37.76,0.6224,2.79,stator,0.7615,LOW,0
M1,84.18753509521484,0.39347282820530743,HEALTHY,344.3727644954823,338.70114419827763,54.074955540360186,23.245254000603055,2177.4976325757416,426.1,25.15,16.33,9.352,82.06,37.79,0.6221,2.81,stator,0.7184,LOW,0
M1,54.67716153462728,0.3447147846926812,WARNING,323.1325301204819,310.39232818290816,60.30562087219361,142.51148758303208,1848.2776988635478,385.44,28.09,16.5,6.551,76.88,12.44,0.8756,1.82,lubrication,0.9867,WARNING,0
M1,84.12246271769206,0.4270181902106207,HEALTHY,344.3727644954823,338.70114419827763,55.119384106231,25.58935782759584,2189.3347537878653,427.54,25.72,16.76,9.307,81.97,37.73,0.6227,2.8,stator,0.7127,LOW,0
M1,84.51289749145508,0.31080272140562143,HEALTHY,344.921345538404,339.2336017549595,55.77585203594488,20.099142323368717,2098.3368844696633,424.62,24.94,16.14,9.167,82.52,38.04,0.6196,2.82,stator,0.8586,LOW,0
M1,58.711656188964845,0.31250110957667687,WARNING,333.97619775978933,304.201045413669,61.41030156395066,97.58430517814021,1939.2755681817496,385.76,31.48,18.51,6.609,73.24,14.31,0.8569,1.96,cooling,0.973,WARNING,0
M1,85.04974670410157,0.21582150392074034,HEALTHY,344.921345538404,339.2336017549595,55.734341123633726,15.797195803139195,2177.4976325757416,425.11,25.72,16.67,9.116,82.88,38.4,0.616,2.83,stator,0.8771,LOW,0
M1,85.40764617919922,0.1782087416638589,HEALTHY,344.89634318524134,339.1092694026596,54.59147739861158,11.748825294383106,2180.4569128787725,424.11,25.26,16.33,9.241,82.98,38.61,0.6139,2.85,stator,0.8709,LOW,0
M1,62.90883255004883,0.3853172318681885,WARNING,320.4822806852409,302.2651651406148,64.6961442430948,112.56003264643749,1696.6145833332114,385.84,27.67,16.27,6.546,76.77,16.13,0.8387,2.1,lubrication,0.9853,WARNING,0
M1,85.5377914428711,0.24991618466461538,HEALTHY,344.89634318524134,339.1092694026596,54.91375621149139,4.8256104695037925,2182.6763731060455,425.14,25.21,16.34,9.183,83.52,38.58,0.6142,2.85,stator,0.8764,LOW,0
M1,85.7492774963379,0.38117512628026795,HEALTHY,344.6213173004522,339.2787361020273,55.18524108103688,21.045629528984673,2062.085700757534,426.26,24.25,15.76,9.352,82.21,38.52,0.6148,2.86,stator,0.8324,LOW,0
M1,60.859049224853514,0.3369512149990888,WARNING,320.2410815135541,314.9617550277959,49.94593340186634,161.35277494716274,1908.9429450756825,385.76,24.04,14.13,6.473,76.78,15.26,0.8474,2.03,lubrication,0.9869,WARNING,0
M1,86.62775802612305,0.37275032632272104,HEALTHY,344.6213173004522,339.2787361020273,55.431679281972684,23.584338201991947,2020.655776515101,425.77,23.87,15.49,9.164,82.3,38.93,0.6107,2.89,stator,0.8351,LOW,0
M1,87.05072911580403,0.47956418068665324,HEALTHY,343.81535909262084,339.38837850174394,55.841709010750755,22.484525966182755,1988.1036931817603,428.28,23.45,15.31,9.031,82.55,38.99,0.6101,2.9,stator,0.5448,LOW,0
M1,59.16716435750325,0.37132701945481467,WARNING,303.85571583207786,317.0896691737519,53.36086275769116,119.32402532457768,1726.9472064392785,385.36,22.41,13.16,6.389,79.7,14.45,0.8555,1.97,lubrication,0.9863,WARNING,0
M1,87.75025533040365,0.31878660735517517,HEALTHY,343.81535909262084,339.38837850174394,55.152312593633944,20.273107261472585,1971.0878314393324,427.9,22.93,14.95,8.991,82.75,39.5,0.605,2.93,stator,0.5798,LOW,0
M1,88.12442092895508,0.24184355461049845,HEALTHY,343.3153120293678,339.750943563331,54.574312548795156,23.357299214975036,2016.2168560605546,427.92,23.29,15.19,9.062,82.45,39.77,0.6023,2.94,stator,0.5535,LOW,0
M1,57.23125712076823,0.48695810358780683,WARNING,324.0958560805723,295.41091842435145,65.93008676306127,163.76764417270624,2090.9386837120865,385.28,38.59,22.66,6.607,69.25,13.43,0.8657,1.91,lubrication,0.9841,WARNING,0
M1,87.63637949625651,0.24183977397371167,HEALTHY,343.3153120293678,339.750943563331,54.13117918108541,16.298450709540166,2059.126420454503,430.51,23.32,15.3,9.07,82.91,39.54,0.6046,2.92,stator,0.5574,LOW,0
M1,86.79043960571289,0.41951665121503856,HEALTHY,344.13156532379554,339.13417845269225,53.66264884170851,21.204851675723802,2029.5336174241938,426.89,23.09,15.03,9.13,82.5,38.95,0.6105,2.89,stator,0.5639,LOW,0
M1,56.059953180948895,0.39313654874671455,WARNING,319.03655638177696,303.765030589165,56.83324181494238,146.86061103562875,1787.6124526514132,385.36,26.36,15.48,7.231,74.69,13.01,0.8699,1.87,lubrication,0.9868,WARNING,0
M1,85.3100372314453,0.2643262800629464,HEALTHY,344.13156532379554,339.13417845269225,52.840487565807514,25.536283778682794,1993.2824337120646,427.33,22.43,14.61,9.23,82.08,38.46,0.6154,2.84,stator,0.5438,LOW,0
M1,85.21242828369141,0.23909211632705246,HEALTHY,344.33452560241,339.71432513080435,53.52673125540702,16.130382887982194,1941.4950284090228,426.6,22.04,14.33,9.34,82.55,38.45,0.6155,2.84,stator,0.5827,LOW,0
M1,59.67147585550944,0.5185419279964267,WARNING,318.5541580384035,315.32815225092645,58.52625649173383,131.40132001056816,1726.9472064392785,385.44,25.25,14.83,7.367,77.56,14.5,0.855,1.99,lubrication,0.987,WARNING,0
M1,83.82963714599609,0.27270087993638137,HEALTHY,344.33452560241,339.71432513080435,54.30545495218074,17.477874018718925,1994.76207386358,428.8,22.82,14.91,9.182,82.68,37.78,0.6222,2.79,stator,0.6393,LOW,0
M1,83.27652511596679,0.2351860313583686,HEALTHY,343.8859539721389,338.9408671926094,53.34720093844952,9.333956068839598,2091.6785037878435,429.84,23.24,15.23,9.04,83.41,37.57,0.6243,2.78,stator,0.6191,LOW,0
M1,70.08307444254557,0.719483826385676,WARNING,322.89133094879514,301.61987171626333,56.359807232760794,136.71462201841848,1726.9472064392785,385.36,25.52,14.99,6.613,73.9,18.99,0.8101,2.34,lubrication,0.9866,WARNING,0
M1,82.34924011230468,0.3069469904767501,HEALTHY,343.8859539721389,338.9408671926094,53.553003984717876,0.0,2028.793797348436,429.0,22.46,14.69,8.925,84.19,37.06,0.6294,2.74,stator,0.5896,LOW,0
M1,81.61717300415039,0.2727040203395416,HEALTHY,344.2668721762052,339.28491014006966,53.533562165027845,0.0,2064.3051609848076,426.5,22.97,14.93,8.894,84.24,36.77,0.6323,2.72,stator,0.6074,LOW,0
M1,85.17989196777344,0.5154721866715803,HEALTHY,315.1803110881022,318.0662316737519,65.35611520338347,133.81618923611168,1848.2776988635478,385.52,29.99,17.62,6.901,78.03,38.1,0.619,2.84,lubrication,0.9858,LOW,0
M1,80.77122904459635,0.3021670068337383,HEALTHY,344.2668721762052,339.28491014006966,53.91556764920766,0.0,2088.7192234848126,426.32,23.4,15.21,8.857,84.29,36.35,0.6365,2.69,stator,0.6436,LOW,0
M1,80.4133316040039,0.27270087993638137,HEALTHY,344.3139354292172,339.7982068890341,53.47628761513019,0.0,2039.8910984848021,430.07,22.6,14.82,9.213,83.8,36.22,0.6378,2.68,stator,0.6458,LOW,0
M1,112.4778045654297,0.4316400173935994,HEALTHY,318.79535721009023,307.23569156038803,52.60035481990631,123.67020021890141,1726.9472064392785,385.76,22.55,13.26,6.985,77.99,50.61,0.4939,3.75,lubrication,0.9864,LOW,0
M1,79.64873352050782,0.23235577145663328,HEALTHY,344.3139354292172,339.7982068890341,52.640464519987546,0.0,2008.0788352272193,430.12,21.9,14.36,9.212,83.8,35.93,0.6407,2.65,stator,0.6106,LOW,0
M1,78.6238395690918,0.3853184558976118,HEALTHY,344.9772331513558,340.11585050141696,51.947039617709734,0.0,2168.619791666649,431.38,23.33,15.34,9.366,83.59,35.28,0.6472,2.62,stator,0.8789,LOW,0
M1,110.42801971435547,0.5483117419843734,HEALTHY,324.57825442394574,301.34076261717894,48.69762845654329,179.71049875453014,1667.0217803029018,385.68,22.64,13.31,7.225,69.44,49.54,0.5046,3.68,lubrication,0.987,LOW,0
M1,77.35492350260417,0.32738979492581693,HEALTHY,344.9772331513558,340.11585050141696,53.098135464582626,0.0,2117.572206439365,432.86,23.26,15.34,9.503,83.41,34.77,0.6523,2.58,stator,0.8639,LOW,0
M1,76.89941813151042,0.24183977397371167,HEALTHY,345.177251976657,339.7764913069543,52.85922877938258,0.0,2017.69649621207,432.23,22.04,14.52,9.365,83.59,34.66,0.6534,2.56,stator,0.8481,LOW,0
M1,110.4930923461914,0.5990571077461654,HEALTHY,320.7234798569276,307.91590023435793,50.82116559097526,129.9506293402783,1817.9450757574805,385.2,23.34,13.7,7.235,76.75,49.51,0.5049,3.68,lubrication,0.987,LOW,0
M1,76.23242772420248,0.34279070717219196,HEALTHY,345.177251976657,339.7764913069543,53.69680338981262,0.0,2057.646780302988,431.26,22.87,15.04,9.328,83.64,34.24,0.6576,2.54,stator,0.8609,LOW,0
M1,75.79318771362304,0.4207764638144513,HEALTHY,345.6478845067775,339.6381076956615,51.68203535472758,0.0,2031.753077651467,429.08,21.79,14.25,9.161,83.87,33.95,0.6605,2.53,stator,0.8488,LOW,0
M1,116.47975947062174,0.3412431540232707,HEALTHY,323.6149284638554,303.1197371648136,52.52871784465204,144.44574181008522,1787.6124526514132,385.2,24.56,14.42,6.28,74.13,52.54,0.4746,3.88,lubrication,0.9868,LOW,0
M1,75.12619323730469,0.17521342343525548,HEALTHY,345.6478845067775,339.6381076956615,52.982885758672346,0.0,1930.3977272726568,429.01,21.29,13.92,9.349,83.62,33.94,0.6606,2.5,stator,0.851,LOW,0
M1,74.76829376220704,0.26432628006294645,HEALTHY,346.36559911521124,340.24976325757564,53.03613182340901,0.0,2028.793797348436,430.15,22.26,14.6,9.137,83.9,33.67,0.6633,2.49,stator,0.8685,LOW,0
M1,115.56874923706054,0.3187880868319317,HEALTHY,305.06024096385505,311.5260093061914,49.75939702375928,156.52303649607572,1726.9472064392785,384.96,21.67,12.71,6.599,76.93,52.15,0.4785,3.85,lubrication,0.9869,LOW,0
M1,74.41039428710937,0.24347949358575668,HEALTHY,346.36559911521124,340.24976325757564,54.56450406318576,0.0,1914.1216856059864,427.83,21.71,14.16,9.085,83.97,33.53,0.6647,2.48,stator,0.8547,LOW,0
M1,74.3778579711914,0.2702669382156404,HEALTHY,346.4861987010546,339.89252064257676,54.985042883688166,0.0,1915.601325757502,428.43,21.89,14.3,9.169,83.86,33.48,0.6652,2.48,stator,0.8708,LOW,0
M1,114.78787841796876,0.4254675392446187,HEALTHY,316.38483621987933,297.39917157183345,48.1236568968655,132.84906212258508,1667.0217803029018,384.96,20.64,12.11,6.355,75.38,51.67,0.4833,3.83,lubrication,0.9867,LOW,0
